"FFM","STAIDT","obs_n","percent_IQR","percent_I80R","pred_med_IQR","pred_med_IQR_up","pred_med_IQR_low","pred_med_I80R","pred_med_I80R_up","pred_med_I80R_low"
"Wet_BFL_Mag_50","T10255800",25,80,92,0,1,0,1,0,0
"Wet_BFL_Mag_50","T10255810",48,58.3333333333333,83.3333333333333,1,0,0,1,0,0
"Wet_BFL_Mag_50","T10257600",29,34.4827586206897,58.6206896551724,0,1,0,1,0,0
"Wet_BFL_Mag_50","T10258000",60,36.6666666666667,61.6666666666667,1,0,0,1,0,0
"Wet_BFL_Mag_50","T10258500",32,43.75,65.625,1,0,0,1,0,0
"Wet_BFL_Mag_50","T10259000",55,29.0909090909091,61.8181818181818,0,0,1,0,0,1
"Wet_BFL_Mag_50","T10259200",34,11.7647058823529,47.0588235294118,1,0,0,1,0,0
"Wet_BFL_Mag_50","T10263500",56,33.9285714285714,62.5,1,0,0,1,0,0
"Wet_BFL_Mag_50","T10264000",31,29.0322580645161,67.741935483871,1,0,0,1,0,0
"Wet_BFL_Mag_50","T10281800",25,40,60,1,0,0,1,0,0
"Wet_BFL_Mag_50","T10291500",44,34.0909090909091,65.9090909090909,1,0,0,1,0,0
"Wet_BFL_Mag_50","T10295500",48,31.25,50,1,0,0,1,0,0
"Wet_BFL_Mag_50","T10308200",55,30.9090909090909,65.4545454545455,1,0,0,1,0,0
"Wet_BFL_Mag_50","T10310000",65,35.3846153846154,72.3076923076923,1,0,0,1,0,0
"Wet_BFL_Mag_50","T10336580",21,33.3333333333333,57.1428571428571,1,0,0,1,0,0
"Wet_BFL_Mag_50","T10336600",26,42.3076923076923,73.0769230769231,1,0,0,1,0,0
"Wet_BFL_Mag_50","T10336645",35,48.5714285714286,65.7142857142857,1,0,0,1,0,0
"Wet_BFL_Mag_50","T10336660",55,40,60,1,0,0,1,0,0
"Wet_BFL_Mag_50","T10336676",43,39.5348837209302,67.4418604651163,1,0,0,1,0,0
"Wet_BFL_Mag_50","T10336780",48,18.75,43.75,0,1,0,1,0,0
"Wet_BFL_Mag_50","T10343500",62,25.8064516129032,56.4516129032258,1,0,0,1,0,0
"Wet_BFL_Mag_50","T10360900",22,50,81.8181818181818,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11033000",28,28.5714285714286,60.7142857142857,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11046300",34,20.5882352941176,52.9411764705882,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11058600",39,46.1538461538462,69.2307692307692,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11063000",26,38.4615384615385,61.5384615384615,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11073470",23,34.7826086956522,65.2173913043478,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11080500",28,46.4285714285714,64.2857142857143,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11082000",21,19.047619047619,28.5714285714286,1,0,0,1,0,0
