"STAIDT","obs_median","preds_median","medOE","FFM"
"T10255800",110.2,542.408856180983,0.203167774169288,"Peak_20"
"T10255810",42.6,227.943035205198,0.186888798605541,"Peak_20"
"T10257500",34.24,29.5642321296692,1.1581562426456,"Peak_20"
"T10257600",28.6,330.306120009563,0.0865863460209941,"Peak_20"
"T10258000",97.6,133.440043908661,0.731414627432278,"Peak_20"
"T10258500",350,537.406586724851,0.651275977343385,"Peak_20"
"T10259000",63,61.1602985932553,1.03007999386955,"Peak_20"
"T10259200",321.6,111.694009667826,2.87929496806881,"Peak_20"
"T10263500",337.8,264.575130709692,1.27676399173985,"Peak_20"
"T10264000",549,633.488505494566,0.866629773450103,"Peak_20"
"T10264600",16.4,66.1084893731096,0.248077064769096,"Peak_20"
"T10281800",89.2,159.832777910021,0.558083274071703,"Peak_20"
"T10291500",427,535.497753070353,0.797388966716917,"Peak_20"
"T10295500",441.8,841.629196882038,0.524934260404374,"Peak_20"
"T10308200",3624,5425.48775437089,0.667958377950522,"Peak_20"
"T10308783",11.694,92.697756138036,0.126151920900723,"Peak_20"
"T10310000",1100,1348.90693465422,0.815475087080025,"Peak_20"
"T10336580",447,303.146396559016,1.47453509285894,"Peak_20"
"T10336600",710,575.693994556215,1.23329408802904,"Peak_20"
"T10336645",261,172.251154245401,1.51522932396819,"Peak_20"
"T10336660",561.2,400.288196958726,1.40198987695324,"Peak_20"
"T10336676",354.4,333.700167504188,1.0620312319608,"Peak_20"
"T10336770",80,95.957741530001,0.833700321875418,"Peak_20"
"T10336780",256,397.440330764893,0.644121847189779,"Peak_20"
"T10340500",904.2,859.344146331945,1.05219777647817,"Peak_20"
"T10343500",169.8,268.62118376115,0.632116937400518,"Peak_20"
"T10360900",209.6,180.424306270816,1.16170600476297,"Peak_20"
"T11023310",93.6,105.830273131375,0.884435022517678,"Peak_20"
"T11031500",257,72.0034334136281,3.56927423896091,"Peak_20"
"T11033000",646,289.687978744578,2.2299855271854,"Peak_20"
"T11037700",121.8,253.420169977252,0.480624726954186,"Peak_20"
"T11046300",1034.4,914.859587292287,1.13066531123264,"Peak_20"
"T11046500",1016.8,892.762771197989,1.13893638131389,"Peak_20"
"T11048553",49.44,105.330115830116,0.469381426293506,"Peak_20"
"T11058600",53.2,111.87643331151,0.475524633967096,"Peak_20"
"T11063000",509,837.981087726719,0.607412276309026,"Peak_20"
"T11073470",221.4,256.613027260461,0.862777709937853,"Peak_20"
"T11080500",1622,2097.04705735146,0.773468575401717,"Peak_20"
"T11082000",2542,2193.18093866202,1.15904709693072,"Peak_20"
"T11084500",363.2,197.986562585941,1.83446793184433,"Peak_20"
"T11094000",844,731.54969638462,1.15371519415717,"Peak_20"
"T11095500",957.2,1359.55110343261,0.704055917856455,"Peak_20"
"T11098000",485.2,806.148560419564,0.601874175334972,"Peak_20"
"T11100000",478,287.695855810117,1.66147683515986,"Peak_20"
"T11110500",806.6,787.853178513407,1.02379481608739,"Peak_20"
"T11111500",1582,1890.08032331242,0.837001465222123,"Peak_20"
"T11113000",10400,7806.30546516307,1.33225634666895,"Peak_20"
"T11115500",2390,3261.60992845063,0.732766962459954,"Peak_20"
"T11116000",1138,665.668781177808,1.70955891605201,"Peak_20"
"T11117600",798.400000000001,1076.11416713331,0.741928713871394,"Peak_20"
"T11117800",821.4,542.04369975283,1.51537597498976,"Peak_20"
