"FFM","STAIDT","obs_n","percent_IQR","percent_I80R","pred_med_IQR","pred_med_IQR_up","pred_med_IQR_low","pred_med_I80R","pred_med_I80R_up","pred_med_I80R_low"
"DS_Mag_50","T10255800",23,4.34782608695652,17.3913043478261,0,0,1,0,0,1
"DS_Mag_50","T10255810",43,6.97674418604651,95.3488372093023,0,1,0,1,0,0
"DS_Mag_50","T10257600",23,65.2173913043478,86.9565217391304,1,0,0,1,0,0
"DS_Mag_50","T10258000",58,18.9655172413793,36.2068965517241,0,1,0,0,1,0
"DS_Mag_50","T10258500",23,17.3913043478261,86.9565217391304,1,0,0,1,0,0
"DS_Mag_50","T10259000",54,25.9259259259259,53.7037037037037,0,0,1,0,0,1
"DS_Mag_50","T10259200",29,89.6551724137931,96.551724137931,0,1,0,1,0,0
"DS_Mag_50","T10263500",57,36.8421052631579,66.6666666666667,1,0,0,1,0,0
"DS_Mag_50","T10264000",29,41.3793103448276,100,0,1,0,1,0,0
"DS_Mag_50","T10281800",24,83.3333333333333,100,1,0,0,1,0,0
"DS_Mag_50","T10291500",41,41.4634146341463,87.8048780487805,0,0,1,1,0,0
"DS_Mag_50","T10295500",47,46.8085106382979,87.2340425531915,0,1,0,1,0,0
"DS_Mag_50","T10308200",55,50.9090909090909,90.9090909090909,1,0,0,1,0,0
"DS_Mag_50","T10310000",65,67.6923076923077,93.8461538461538,1,0,0,1,0,0
"DS_Mag_50","T10336580",21,47.6190476190476,85.7142857142857,1,0,0,1,0,0
"DS_Mag_50","T10336600",26,46.1538461538462,69.2307692307692,0,1,0,1,0,0
"DS_Mag_50","T10336645",35,68.5714285714286,94.2857142857143,1,0,0,1,0,0
"DS_Mag_50","T10336660",55,56.3636363636364,74.5454545454545,1,0,0,1,0,0
"DS_Mag_50","T10336676",43,30.2325581395349,65.1162790697674,1,0,0,1,0,0
"DS_Mag_50","T10336780",48,64.5833333333333,81.25,0,0,1,1,0,0
"DS_Mag_50","T10343500",62,53.2258064516129,95.1612903225807,0,1,0,1,0,0
"DS_Mag_50","T10360900",22,90.9090909090909,100,0,1,0,1,0,0
"DS_Mag_50","T11033000",27,62.962962962963,100,0,1,0,1,0,0
"DS_Mag_50","T11046300",30,90,90,0,1,0,1,0,0
"DS_Mag_50","T11058600",36,33.3333333333333,61.1111111111111,0,0,1,1,0,0
"DS_Mag_50","T11063000",25,64,84,0,0,1,0,0,1
"DS_Mag_50","T11073470",23,47.8260869565217,69.5652173913043,1,0,0,1,0,0
"DS_Mag_50","T11080500",28,46.4285714285714,64.2857142857143,1,0,0,1,0,0
"DS_Mag_50","T11082000",22,45.4545454545455,72.7272727272727,1,0,0,1,0,0
"DS_Mag_50","T11084500",29,27.5862068965517,58.6206896551724,1,0,0,1,0,0
"DS_Mag_50","T11094000",21,38.0952380952381,66.6666666666667,0,1,0,0,1,0
"DS_Mag_50","T11095500",21,71.4285714285714,85.7142857142857,1,0,0,1,0,0
"DS_Mag_50","T11098000",64,31.25,76.5625,1,0,0,1,0,0
"DS_Mag_50","T11110500",31,9.67741935483871,80.6451612903226,1,0,0,1,0,0
"DS_Mag_50","T11111500",58,74.1379310344828,91.3793103448276,1,0,0,1,0,0
"DS_Mag_50","T11113000",31,32.258064516129,77.4193548387097,1,0,0,1,0,0
"DS_Mag_50","T11115500",29,48.2758620689655,79.3103448275862,0,0,1,0,0,1
"DS_Mag_50","T11116000",32,56.25,68.75,0,0,1,1,0,0
"DS_Mag_50","T11117600",28,14.2857142857143,60.7142857142857,0,0,1,0,0,1
"DS_Mag_50","T11117800",20,15,30,0,1,0,1,0,0
"DS_Mag_50","T11120500",60,63.3333333333333,78.3333333333333,0,0,1,1,0,0
"DS_Mag_50","T11124500",62,16.1290322580645,37.0967741935484,0,1,0,1,0,0
"DS_Mag_50","T11132500",38,52.6315789473684,71.0526315789474,1,0,0,1,0,0
"DS_Mag_50","T11138500",54,88.8888888888889,96.2962962962963,0,1,0,1,0,0
"DS_Mag_50","T11141150",22,95.4545454545455,100,1,0,0,1,0,0
"DS_Mag_50","T11141280",44,43.1818181818182,79.5454545454545,0,0,1,1,0,0
"DS_Mag_50","T11143000",64,20.3125,43.75,0,0,1,0,0,1
"DS_Mag_50","T11143500",32,59.375,96.875,0,0,1,1,0,0
"DS_Mag_50","T11148900",44,90.9090909090909,97.7272727272727,0,1,0,1,0,0
"DS_Mag_50","T11151300",53,71.6981132075472,96.2264150943396,0,0,1,1,0,0
"DS_Mag_50","T11151870",30,30,73.3333333333333,1,0,0,1,0,0
"DS_Mag_50","T11153900",21,66.6666666666667,90.4761904761905,1,0,0,1,0,0
"DS_Mag_50","T11154100",22,40.9090909090909,77.2727272727273,1,0,0,1,0,0
"DS_Mag_50","T11160000",63,31.7460317460317,74.6031746031746,1,0,0,1,0,0
"DS_Mag_50","T11160020",22,45.4545454545455,81.8181818181818,1,0,0,1,0,0
"DS_Mag_50","T11160300",33,24.2424242424242,51.5151515151515,0,1,0,1,0,0
"DS_Mag_50","T11160500",65,23.0769230769231,38.4615384615385,0,0,1,0,0,1
"DS_Mag_50","T11162500",64,42.1875,62.5,1,0,0,1,0,0
"DS_Mag_50","T11162570",35,54.2857142857143,82.8571428571429,1,0,0,1,0,0
"DS_Mag_50","T11169800",32,100,100,0,1,0,0,1,0
"DS_Mag_50","T11172100",25,20,88,0,0,1,0,0,1
"DS_Mag_50","T11173200",33,15.1515151515152,24.2424242424242,0,0,1,0,0,1
"DS_Mag_50","T11176400",50,30,98,0,1,0,1,0,0
"DS_Mag_50","T11180500",29,3.44827586206897,10.3448275862069,0,1,0,0,1,0
"DS_Mag_50","T11180960",37,37.8378378378378,100,0,1,0,1,0,0
"DS_Mag_50","T11182100",27,33.3333333333333,85.1851851851852,1,0,0,1,0,0
"DS_Mag_50","T11182500",59,55.9322033898305,69.4915254237288,1,0,0,1,0,0
"DS_Mag_50","T11196400",20,80,100,1,0,0,1,0,0
"DS_Mag_50","T11199500",36,86.1111111111111,94.4444444444444,0,1,0,1,0,0
"DS_Mag_50","T11209900",31,61.2903225806452,87.0967741935484,1,0,0,1,0,0
"DS_Mag_50","T11213500",31,48.3870967741936,80.6451612903226,1,0,0,1,0,0
"DS_Mag_50","T11214000",25,32,56,0,1,0,1,0,0
"DS_Mag_50","T11218500",29,37.9310344827586,79.3103448275862,1,0,0,1,0,0
"DS_Mag_50","T11220000",20,45,85,1,0,0,1,0,0
"DS_Mag_50","T11220500",20,20,95,0,1,0,1,0,0
"DS_Mag_50","T11224500",42,90.4761904761905,97.6190476190476,1,0,0,1,0,0
"DS_Mag_50","T11226500",40,37.5,55,1,0,0,1,0,0
"DS_Mag_50","T11230500",65,55.3846153846154,90.7692307692308,1,0,0,1,0,0
"DS_Mag_50","T11237500",64,25,71.875,0,1,0,1,0,0
