"STAIDT","obs_median","preds_median","medOE","FFM"
"T10255800",0.0785256410256411,0.13376345899559,0.587048522932038,"SP_ROC"
"T10255810",0.125,0.101690226315414,1.22922334357174,"SP_ROC"
"T10257600",0.0625000000000001,0.0732480344969669,0.853265216319055,"SP_ROC"
"T10258000",0.0625,0.0593728883159782,1.05266901733632,"SP_ROC"
"T10258500",0.115996013790131,0.0829765384968857,1.39793748801036,"SP_ROC"
"T10259000",0.0526315789473684,0.0954198829879428,0.551578741235922,"SP_ROC"
"T10259200",0.0950767841011744,0.0928116620221883,1.02440557608423,"SP_ROC"
"T10263500",0.0454545454545455,0.0582318775977738,0.780578393307435,"SP_ROC"
"T10264000",0.0701970443349753,0.0656443368307775,1.06935415488977,"SP_ROC"
"T10264600",0.0784545595533499,0.0712267378215654,1.10147624267015,"SP_ROC"
"T10281800",0.0470588235294118,0.0694318858682449,0.677769629053594,"SP_ROC"
"T10291500",0.0425531914893617,0.0664134868043835,0.640731175803181,"SP_ROC"
"T10295500",0.0522898154477102,0.0588235294117647,0.888926862611073,"SP_ROC"
"T10308200",0.0555530716265761,0.0569808567355288,0.974942723034516,"SP_ROC"
"T10310000",0.0589700996677741,0.071267005423337,0.827453031279799,"SP_ROC"
"T10336580",0.0679892141756549,0.0656562489638546,1.03553302615696,"SP_ROC"
"T10336600",0.0625,0.06361214117011,0.982516841130438,"SP_ROC"
"T10336645",0.0939334773457405,0.0816052992260367,1.15107080344815,"SP_ROC"
"T10336660",0.0684931506849315,0.0740740740740741,0.924657534246575,"SP_ROC"
"T10336676",0.0759615384615385,0.067963487256952,1.11768158944446,"SP_ROC"
"T10336770",0.0468010671499044,0.0581360253590879,0.805026949483198,"SP_ROC"
"T10336780",0.0434782608695652,0.062973052454377,0.69042644710711,"SP_ROC"
"T10343500",0.0526315789473684,0.0707238439784049,0.744184365366779,"SP_ROC"
"T10360900",0.0563492063492064,0.0577448475938812,0.975830895693234,"SP_ROC"
"T11033000",0.0961082526230832,0.0773533170273875,1.24245806536073,"SP_ROC"
"T11046300",0.0848357537464025,0.143587629168043,0.590829128093741,"SP_ROC"
"T11058600",0.0714285714285713,0.0682428214731586,1.04668256509098,"SP_ROC"
"T11063000",0.069520264681555,0.0783235354221472,0.887603761843174,"SP_ROC"
"T11073470",0.0571895424836601,0.0523556009475458,1.09232902399415,"SP_ROC"
"T11080500",0.0401612903225807,0.0476175071555922,0.84341438100386,"SP_ROC"
"T11082000",0.0513157894736842,0.061508814726414,0.834283503948703,"SP_ROC"
"T11084500",0.076923076923077,0.0698781103953517,1.10081793122148,"SP_ROC"
"T11094000",0.0714285714285714,0.0703976039797495,1.01464492241978,"SP_ROC"
"T11095500",0.082482993197279,0.0696531099449699,1.18419684723978,"SP_ROC"
"T11098000",0.0655913978494624,0.0776767676767677,0.844414614706993,"SP_ROC"
"T11100000",0.0696223316912971,0.0685157556439288,1.01615068004386,"SP_ROC"
"T11110500",0.168860599494402,0.114384843346128,1.47624977710929,"SP_ROC"
"T11111500",0.0635080645161291,0.0712557877323436,0.891268857411034,"SP_ROC"
"T11113000",0.0681818181818182,0.0741758241758242,0.919191919191919,"SP_ROC"
"T11115500",0.0666666666666667,0.07184404163977,0.927935917092987,"SP_ROC"
"T11116000",0.0741758241758242,0.0776049792903726,0.955812692099078,"SP_ROC"
"T11117600",0.0741758241758242,0.102015552369171,0.727103098039393,"SP_ROC"
"T11117800",0.102938034188035,0.0779516212009407,1.32053743850541,"SP_ROC"
"T11120500",0.13,0.115525607143399,1.12529164065447,"SP_ROC"
"T11124500",0.067024526968296,0.067931804785253,0.986644285105848,"SP_ROC"
"T11132500",0.082482993197279,0.115465175872089,0.714353852356772,"SP_ROC"
"T11138500",0.0596126510305615,0.0723839943839944,0.823561224244114,"SP_ROC"
