"FFM","STAIDT","obs_n","percent_IQR","percent_I80R","pred_med_IQR","pred_med_IQR_up","pred_med_IQR_low","pred_med_I80R","pred_med_I80R_up","pred_med_I80R_low"
"Peak_Dur_50","T10255810",26,42.3076923076923,61.5384615384615,1,0,1,1,0,0
"Peak_Dur_50","T10257600",22,45.4545454545455,68.1818181818182,1,0,0,1,0,0
"Peak_Dur_50","T10258000",35,31.4285714285714,88.5714285714286,1,0,0,1,0,0
"Peak_Dur_50","T10258500",24,25,58.3333333333333,1,0,0,1,0,0
"Peak_Dur_50","T10259000",33,48.4848484848485,87.8787878787879,1,0,0,1,0,0
"Peak_Dur_50","T10259200",27,62.962962962963,85.1851851851852,1,0,0,1,0,0
"Peak_Dur_50","T10263500",33,33.3333333333333,84.8484848484848,1,0,0,1,0,0
"Peak_Dur_50","T10291500",23,43.4782608695652,73.9130434782609,1,0,0,1,0,0
"Peak_Dur_50","T10295500",25,56,88,1,0,0,1,0,0
"Peak_Dur_50","T10308200",28,53.5714285714286,78.5714285714286,0,0,1,1,0,0
"Peak_Dur_50","T10310000",33,75.7575757575758,93.9393939393939,1,0,0,1,0,0
"Peak_Dur_50","T10336660",28,57.1428571428571,75,1,0,0,1,0,0
"Peak_Dur_50","T10336676",22,50,81.8181818181818,1,0,0,1,0,0
"Peak_Dur_50","T10336780",28,14.2857142857143,50,0,0,1,0,0,1
"Peak_Dur_50","T10343500",31,19.3548387096774,80.6451612903226,0,0,1,1,0,0
"Peak_Dur_50","T11046300",20,65,75,1,0,0,1,0,0
"Peak_Dur_50","T11058600",22,59.0909090909091,100,1,0,0,1,0,0
"Peak_Dur_50","T11098000",33,45.4545454545455,90.9090909090909,1,0,0,1,0,0
"Peak_Dur_50","T11111500",30,20,80,1,0,0,1,0,0
"Peak_Dur_50","T11120500",32,62.5,96.875,1,0,0,1,0,0
"Peak_Dur_50","T11124500",33,45.4545454545455,84.8484848484848,1,0,0,1,0,0
"Peak_Dur_50","T11138500",29,34.4827586206897,65.5172413793103,1,0,0,1,0,0
"Peak_Dur_50","T11141280",24,54.1666666666667,95.8333333333333,1,0,0,1,0,0
"Peak_Dur_50","T11143000",33,57.5757575757576,100,0,1,0,1,0,0
"Peak_Dur_50","T11148900",22,77.2727272727273,95.4545454545455,1,0,0,1,0,0
"Peak_Dur_50","T11151300",29,51.7241379310345,79.3103448275862,1,0,1,1,0,0
"Peak_Dur_50","T11160000",32,56.25,96.875,1,0,0,1,0,0
"Peak_Dur_50","T11160500",33,45.4545454545455,100,1,0,0,1,0,0
"Peak_Dur_50","T11162500",33,75.7575757575758,90.9090909090909,1,0,0,1,0,0
"Peak_Dur_50","T11162570",20,80,90,1,0,0,1,0,0
"Peak_Dur_50","T11176400",26,50,96.1538461538462,1,0,0,1,0,0
"Peak_Dur_50","T11180500",28,64.2857142857143,96.4285714285714,1,0,0,1,0,0
"Peak_Dur_50","T11182500",32,43.75,84.375,1,0,0,1,0,0
