"FFM","STAIDT","obs_n","percent_IQR","percent_I80R","pred_med_IQR","pred_med_IQR_up","pred_med_IQR_low","pred_med_I80R","pred_med_I80R_up","pred_med_I80R_low"
"Wet_BFL_Mag_10","T11180500",38,28.9473684210526,44.7368421052632,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11180960",37,8.10810810810811,40.5405405405405,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11182100",27,29.6296296296296,62.962962962963,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11182500",60,26.6666666666667,50,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11196400",21,76.1904761904762,100,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11199500",37,48.6486486486487,72.972972972973,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11209900",31,45.1612903225806,70.9677419354839,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11213500",31,35.4838709677419,58.0645161290323,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11214000",25,44,76,0,1,0,1,0,0
"Wet_BFL_Mag_10","T11218500",30,26.6666666666667,53.3333333333333,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11220000",20,55,85,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11220500",20,10,70,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11224500",48,29.1666666666667,68.75,0,1,0,1,0,0
"Wet_BFL_Mag_10","T11226500",40,40,72.5,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11230500",65,55.3846153846154,76.9230769230769,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11237500",64,25,48.4375,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11253310",33,48.4848484848485,75.7575757575758,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11257500",21,61.9047619047619,95.2380952380952,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11258000",21,47.6190476190476,76.1904761904762,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11259000",22,36.3636363636364,72.7272727272727,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11264500",65,35.3846153846154,58.4615384615385,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11266500",65,29.2307692307692,58.4615384615385,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11268000",24,37.5,66.6666666666667,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11269300",20,45,65,0,1,0,0,1,0
"Wet_BFL_Mag_10","T11274500",33,18.1818181818182,36.3636363636364,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11274630",43,25.5813953488372,65.1162790697674,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11275000",32,71.875,90.625,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11281000",50,44,68,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11282000",51,17.6470588235294,66.6666666666667,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11283500",32,40.625,68.75,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11284400",45,26.6666666666667,42.2222222222222,0,1,0,1,0,0
"Wet_BFL_Mag_10","T11292500",44,52.2727272727273,95.4545454545455,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11294000",29,31.0344827586207,41.3793103448276,0,1,0,1,0,0
"Wet_BFL_Mag_10","T11294500",39,28.2051282051282,58.974358974359,0,0,1,1,0,0
"Wet_BFL_Mag_10","T11299600",31,22.5806451612903,58.0645161290323,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11315000",65,30.7692307692308,72.3076923076923,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11316800",54,35.1851851851852,70.3703703703704,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11318500",64,35.9375,62.5,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11334300",23,21.7391304347826,47.8260869565217,0,1,0,1,0,0
"Wet_BFL_Mag_10","T11337500",22,31.8181818181818,77.2727272727273,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11341400",27,74.0740740740741,88.8888888888889,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11371000",43,44.1860465116279,74.4186046511628,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11374000",31,54.8387096774194,87.0967741935484,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11375700",24,33.3333333333333,66.6666666666667,0,0,1,1,0,0
"Wet_BFL_Mag_10","T11379000",32,46.875,93.75,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11390672",23,13.0434782608696,34.7826086956522,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11394500",35,28.5714285714286,74.2857142857143,1,0,0,1,0,0
