"FFM","STAIDT","obs_n","percent_IQR","percent_I80R","pred_med_IQR","pred_med_IQR_up","pred_med_IQR_low","pred_med_I80R","pred_med_I80R_up","pred_med_I80R_low"
"DS_Mag_90","T11180500",29,31.0344827586207,41.3793103448276,1,0,0,1,0,0
"DS_Mag_90","T11180960",37,18.9189189189189,51.3513513513513,1,0,0,1,0,0
"DS_Mag_90","T11182100",27,44.4444444444444,62.962962962963,1,0,0,1,0,0
"DS_Mag_90","T11182500",59,44.0677966101695,57.6271186440678,1,0,0,1,0,0
"DS_Mag_90","T11196400",20,55,100,1,0,0,1,0,0
"DS_Mag_90","T11199500",36,41.6666666666667,52.7777777777778,1,0,0,1,0,0
"DS_Mag_90","T11209900",31,54.8387096774194,87.0967741935484,1,0,0,1,0,0
"DS_Mag_90","T11213500",31,48.3870967741936,74.1935483870968,1,0,0,1,0,0
"DS_Mag_90","T11214000",25,36,68,0,1,0,1,0,0
"DS_Mag_90","T11218500",29,24.1379310344828,68.9655172413793,1,0,0,1,0,0
"DS_Mag_90","T11220000",20,65,95,1,0,0,1,0,0
"DS_Mag_90","T11220500",20,50,70,0,1,0,1,0,0
"DS_Mag_90","T11224500",42,47.6190476190476,76.1904761904762,1,0,0,1,0,0
"DS_Mag_90","T11226500",40,32.5,52.5,1,0,0,1,0,0
"DS_Mag_90","T11230500",65,52.3076923076923,95.3846153846154,1,0,0,1,0,0
"DS_Mag_90","T11237500",64,31.25,53.125,1,0,0,1,0,0
"DS_Mag_90","T11253310",28,35.7142857142857,64.2857142857143,1,0,0,1,0,0
"DS_Mag_90","T11257500",21,85.7142857142857,90.4761904761905,1,0,0,1,0,0
"DS_Mag_90","T11258000",21,61.9047619047619,85.7142857142857,1,0,0,1,0,0
"DS_Mag_90","T11259000",21,38.0952380952381,57.1428571428571,1,0,0,1,0,0
"DS_Mag_90","T11264500",65,30.7692307692308,63.0769230769231,1,0,0,1,0,0
"DS_Mag_90","T11266500",65,30.7692307692308,70.7692307692308,1,0,0,1,0,0
