"STAIDT","obs_median","preds_median","medOE","FFM"
"T11315000",105,94.7083333333333,1.1086669599648,"Wet_BFL_Dur"
"T11316800",112.5,104.316666666666,1.07844703626778,"Wet_BFL_Dur"
"T11318500",99,127.95,0.773739742086753,"Wet_BFL_Dur"
"T11334300",132,138,0.956521739130435,"Wet_BFL_Dur"
"T11337500",80.5,83.8625,0.959904605753465,"Wet_BFL_Dur"
"T11341400",165,134.6,1.2258543833581,"Wet_BFL_Dur"
"T11371000",120,148.266666666667,0.80935251798561,"Wet_BFL_Dur"
"T11374000",149,127.833333333333,1.16558018252934,"Wet_BFL_Dur"
"T11375700",134,130.091666666666,1.03004291845494,"Wet_BFL_Dur"
"T11379000",157.5,141.354166666667,1.11422254974208,"Wet_BFL_Dur"
"T11390672",70,87,0.804597701149425,"Wet_BFL_Dur"
"T11394500",126,126,1,"Wet_BFL_Dur"
"T11396400",145.5,137.833333333333,1.05562273276904,"Wet_BFL_Dur"
"T11406999",132.5,133.833333333333,0.990037359900372,"Wet_BFL_Dur"
"T11409300",91,135.325,0.672455200443377,"Wet_BFL_Dur"
"T11414000",116,98,1.18367346938776,"Wet_BFL_Dur"
"T11426150",82,111.1875,0.737492973580663,"Wet_BFL_Dur"
"T11427700",106,119,0.890756302521008,"Wet_BFL_Dur"
"T11433260",129.5,131,0.988549618320611,"Wet_BFL_Dur"
"T11449500",119,107.45,1.10749185667752,"Wet_BFL_Dur"
"T11451100",94,111.9,0.840035746201966,"Wet_BFL_Dur"
"T11464500",123,124.4,0.988745980707395,"Wet_BFL_Dur"
"T11467500",125,128.5,0.972762645914397,"Wet_BFL_Dur"
"T11467600",148,131,1.12977099236641,"Wet_BFL_Dur"
"T11468000",117.5,117.25,1.00213219616205,"Wet_BFL_Dur"
"T11468500",127,129.6125,0.979843765068955,"Wet_BFL_Dur"
"T11472900",86,146,0.589041095890411,"Wet_BFL_Dur"
"T11473900",149,135.2875,1.10135821860852,"Wet_BFL_Dur"
"T11474500",135,143.2,0.942737430167598,"Wet_BFL_Dur"
"T11475500",137.5,141.6875,0.970445522717247,"Wet_BFL_Dur"
"T11475560",144.5,149.6375,0.965667028652577,"Wet_BFL_Dur"
"T11475800",135.5,141.083333333333,0.96042528056704,"Wet_BFL_Dur"
"T11476500",138.5,143.5,0.965156794425087,"Wet_BFL_Dur"
"T11476600",143,151,0.947019867549669,"Wet_BFL_Dur"
