"STAIDT","obs_median","preds_median","medOE","FFM"
"T10255800",45,67.4136721253511,0.667520379491057,"Peak_50"
"T10255810",6.3,52.3564858244132,0.120328931569781,"Peak_50"
"T10257500",12.59,8.91619699148755,1.41203699424989,"Peak_50"
"T10257600",7.85,108.33364946575,0.0724613270088517,"Peak_50"
"T10258000",22,38.2935221121757,0.574509702595492,"Peak_50"
"T10258500",43.5,83.0328025163488,0.523889338691598,"Peak_50"
"T10259000",19,11.550662231383,1.64492733138514,"Peak_50"
"T10259200",24.5,17.7621503684871,1.37933749527687,"Peak_50"
"T10263500",106,104.963779528875,1.00987217186515,"Peak_50"
"T10264000",256.5,151.668158073856,1.69119216094848,"Peak_50"
"T10264600",3.5,19.6818121659886,0.17782915366138,"Peak_50"
"T10281800",50.5,75.6718924972003,0.667354790972994,"Peak_50"
"T10291500",296,234.291264759159,1.26338470324225,"Peak_50"
"T10295500",284,436.728581393376,0.650289475201972,"Peak_50"
"T10308200",1820,3529.52088533608,0.515650724029276,"Peak_50"
"T10308783",1.9,60.0593772330907,0.0316353596645881,"Peak_50"
"T10310000",552,907.103713320165,0.608530195493941,"Peak_50"
"T10336580",316,224.157546751385,1.40972278015907,"Peak_50"
"T10336600",525,405.973043035753,1.29318931147299,"Peak_50"
"T10336645",161,107.342123181714,1.49987717056287,"Peak_50"
"T10336660",276,246.921071687183,1.11776608660461,"Peak_50"
"T10336676",223,203.918859739949,1.09357221928558,"Peak_50"
"T10336770",57,33.5736364932383,1.69776068229844,"Peak_50"
"T10336780",94,283.176235669987,0.331948758968417,"Peak_50"
"T10340500",602,314.591851071303,1.91359057124323,"Peak_50"
"T10343500",59.5,218.590128846597,0.272198933748541,"Peak_50"
"T10360900",149.5,83.1762297920873,1.79738851320503,"Peak_50"
"T11023250",27.5,59.8304800971078,0.45963194604767,"Peak_50"
"T11023310",53,24.3604931405264,2.17565382171301,"Peak_50"
"T11023325",15,22.2348630446335,0.674616253308578,"Peak_50"
"T11031500",33.5,51.9086555226227,0.645364432245796,"Peak_50"
"T11033000",114,50.0516388074391,2.27764769978034,"Peak_50"
"T11037700",32.5,55.1403363661429,0.589405182155464,"Peak_50"
"T11046300",125,238.102892102335,0.524983123456878,"Peak_50"
"T11046500",92.5,152.508632803765,0.606523042659633,"Peak_50"
"T11048553",16.8,48.2341632484387,0.34830084878779,"Peak_50"
"T11058600",24.5,36.1891712156636,0.676998095756217,"Peak_50"
"T11063000",148.5,340.44250912831,0.436196996609585,"Peak_50"
"T11073470",65,54.15927975029,1.20016367092939,"Peak_50"
"T11077000",15,527.698294723294,0.0284253334717814,"Peak_50"
"T11080500",380,526.917212518097,0.72117590955894,"Peak_50"
"T11082000",536.5,643.88780945362,0.833219688466,"Peak_50"
"T11084500",71,49.549580234535,1.43290820353942,"Peak_50"
"T11094000",146,126.680239564701,1.15250808256825,"Peak_50"
"T11095500",202,235.183010783366,0.858905578796541,"Peak_50"
"T11098000",144,118.162332229597,1.21866247291226,"Peak_50"
"T11100000",70,85.383765945294,0.819827975786984,"Peak_50"
"T11110500",220,213.126995610197,1.03224839898918,"Peak_50"
"T11111500",284,595.810658544712,0.476661496277492,"Peak_50"
"T11113000",2940,1379.90932054802,2.13057478214032,"Peak_50"
"T11115500",436,716.310471806683,0.6086746140962,"Peak_50"
"T11116000",230,271.782565494464,0.846264732182332,"Peak_50"
"T11117600",219.5,240.089867402468,0.914240998067808,"Peak_50"
"T11117800",163,149.021282685053,1.09380349613881,"Peak_50"
"T11120500",82,88.6848361787274,0.92462255705975,"Peak_50"
"T11120510",120,48.9334573433669,2.45230986149125,"Peak_50"
"T11120520",24,41.9296261174284,0.572387646214288,"Peak_50"
"T11120530",31,44.441256813561,0.697550029470375,"Peak_50"
"T11120550",380.5,203.561282283643,1.86921597138404,"Peak_50"
"T11124500",320,936.605616644489,0.341659279330869,"Peak_50"
"T11128400",124,183.302124051003,0.676478795005659,"Peak_50"
"T11132500",324,347.472944246837,0.932446699417948,"Peak_50"
"T11134800",47,101.233448888137,0.464273424606276,"Peak_50"
"T11138500",690,2223.33035580625,0.310345243206012,"Peak_50"
"T11141150",14,74.0415183296449,0.189083102505674,"Peak_50"
"T11141280",119,141.516170809968,0.840893300877938,"Peak_50"
"T11143000",1280,1089.04008985982,1.17534699770764,"Peak_50"
"T11143500",388,134.247290842503,2.89018867766349,"Peak_50"
"T11148900",5030,1025.41305806886,4.90534030205631,"Peak_50"
"T11151300",332,632.059414276266,0.525267075374795,"Peak_50"
"T11151870",3385,1272.89773661829,2.65928668314938,"Peak_50"
"T11152900",215,182.993158059029,1.17490731500817,"Peak_50"
"T11153470",224,573.943542277414,0.390282289981286,"Peak_50"
"T11153900",944,368.426481742334,2.5622479565956,"Peak_50"
"T11154100",102,107.144463993228,0.951985722812957,"Peak_50"
"T11154700",27,85.9923386526839,0.313981459546656,"Peak_50"
"T11156500",350,326.347437696238,1.07247662941904,"Peak_50"
"T11159690",204,281.510315381771,0.724662610403263,"Peak_50"
"T11160000",1036,917.307223241287,1.12939261105926,"Peak_50"
"T11160020",60,209.779453535042,0.286014664395994,"Peak_50"
"T11160070",464.5,302.85654523001,1.53372944159826,"Peak_50"
"T11160300",299.5,258.835796405944,1.15710424971622,"Peak_50"
"T11160500",2960,2824.50044766904,1.04797292648432,"Peak_50"
"T11162500",1080,1027.12048086994,1.05148326814131,"Peak_50"
"T11162540",468,493.05198038476,0.949189981216158,"Peak_50"
"T11162570",948,1200.42917484942,0.789717560903931,"Peak_50"
"T11169800",1530,1783.5821454669,0.857824240889945,"Peak_50"
"T11172100",134,160.607908433041,0.834330023392749,"Peak_50"
"T11172945",552,554.212432976733,0.996007969426362,"Peak_50"
"T11173200",1460,561.037456387772,2.60232179398534,"Peak_50"
"T11176400",945,2124.95826600661,0.444714616337345,"Peak_50"
