full_date,Discharge_CFS
2010-04-10,606
2010-04-10,606
2010-04-10,606
2010-04-10,606
2010-04-10,606
2010-04-10,600
2010-04-10,600
2010-04-10,600
2010-04-10,600
2010-04-10,600
2010-04-10,600
2010-04-10,600
2010-04-10,600
2010-04-10,600
2010-04-10,600
2010-04-10,594
2010-04-10,594
2010-04-10,594
2010-04-10,594
2010-04-10,594
2010-04-10,594
2010-04-10,594
2010-04-10,594
2010-04-10,594
2010-04-10,594
2010-04-10,594
2010-04-10,594
2010-04-10,594
2010-04-10,594
2010-04-10,594
2010-04-10,594
2010-04-10,594
2010-04-10,594
2010-04-10,594
2010-04-10,594
2010-04-10,594
2010-04-10,594
2010-04-10,594
2010-04-10,600
2010-04-10,600
2010-04-10,600
2010-04-10,600
2010-04-10,600
2010-04-10,606
2010-04-10,606
2010-04-10,606
2010-04-10,612
2010-04-10,612
2010-04-10,612
2010-04-10,618
2010-04-10,618
2010-04-10,625
2010-04-10,625
2010-04-10,625
2010-04-10,625
2010-04-10,625
2010-04-10,625
2010-04-10,631
2010-04-10,631
2010-04-10,631
2010-04-10,631
2010-04-10,631
2010-04-10,631
2010-04-10,631
2010-04-10,631
2010-04-10,631
2010-04-10,631
2010-04-10,631
2010-04-10,631
2010-04-10,631
2010-04-10,637
2010-04-10,637
2010-04-10,637
2010-04-10,637
2010-04-10,637
2010-04-10,637
2010-04-10,637
2010-04-10,637
2010-04-10,637
2010-04-10,637
2010-04-10,637
2010-04-10,637
2010-04-10,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,637
2010-04-11,644
2010-04-11,644
2010-04-11,644
2010-04-11,644
2010-04-11,644
2010-04-11,644
2010-04-11,644
2010-04-11,650
2010-04-11,650
2010-04-11,650
2010-04-11,650
2010-04-11,650
2010-04-11,650
2010-04-11,656
2010-04-11,656
2010-04-11,656
2010-04-11,663
2010-04-11,663
2010-04-11,669
2010-04-11,676
2010-04-11,682
2010-04-11,682
2010-04-11,682
2010-04-11,689
2010-04-11,689
2010-04-11,695
2010-04-11,702
2010-04-11,702
2010-04-11,709
2010-04-11,709
2010-04-11,715
2010-04-11,715
2010-04-11,715
2010-04-11,715
2010-04-11,722
2010-04-11,722
2010-04-11,722
2010-04-11,729
2010-04-11,736
2010-04-11,743
2010-04-11,750
2010-04-11,757
2010-04-11,764
2010-04-11,764
2010-04-11,771
2010-04-11,778
2010-04-12,785
2010-04-12,785
2010-04-12,785
2010-04-12,792
2010-04-12,792
2010-04-12,792
2010-04-12,792
2010-04-12,800
2010-04-12,800
2010-04-12,800
2010-04-12,807
2010-04-12,814
2010-04-12,822
2010-04-12,829
2010-04-12,837
2010-04-12,844
2010-04-12,852
2010-04-12,859
2010-04-12,867
2010-04-12,875
2010-04-12,882
2010-04-12,890
2010-04-12,898
2010-04-12,906
2010-04-12,914
2010-04-12,922
2010-04-12,930
2010-04-12,930
2010-04-12,938
2010-04-12,946
2010-04-12,946
2010-04-12,954
2010-04-12,954
2010-04-12,962
2010-04-12,962
2010-04-12,962
2010-04-12,970
2010-04-12,970
2010-04-12,979
2010-04-12,979
2010-04-12,979
2010-04-12,987
2010-04-12,987
2010-04-12,995
2010-04-12,995
2010-04-12,995
2010-04-12,995
2010-04-12,995
2010-04-12,995
2010-04-12,995
2010-04-12,995
2010-04-12,995
2010-04-12,995
2010-04-12,995
2010-04-12,995
2010-04-12,995
2010-04-12,995
2010-04-12,995
2010-04-12,995
2010-04-12,987
2010-04-12,987
2010-04-12,987
2010-04-12,987
2010-04-12,987
2010-04-12,987
2010-04-12,987
2010-04-12,987
2010-04-12,987
2010-04-12,987
2010-04-12,987
2010-04-12,987
2010-04-12,987
2010-04-12,987
2010-04-12,987
2010-04-12,987
2010-04-12,987
2010-04-12,987
2010-04-12,987
2010-04-12,987
2010-04-12,995
2010-04-12,995
2010-04-12,1000
2010-04-12,1010
2010-04-12,1010
2010-04-12,1020
2010-04-12,1030
2010-04-12,1040
2010-04-12,1040
2010-04-12,1040
2010-04-12,1040
2010-04-12,1050
2010-04-12,1050
2010-04-12,1060
2010-04-12,1060
2010-04-12,1060
2010-04-12,1070
2010-04-13,1080
2010-04-13,1090
2010-04-13,1110
2010-04-13,1130
2010-04-13,1140
2010-04-13,1170
2010-04-13,1200
2010-04-13,1230
2010-04-13,1260
2010-04-13,1280
2010-04-13,1300
2010-04-13,1320
2010-04-13,1340
2010-04-13,1350
2010-04-13,1370
2010-04-13,1380
2010-04-13,1400
2010-04-13,1410
2010-04-13,1420
2010-04-13,1440
2010-04-13,1450
2010-04-13,1470
2010-04-13,1470
2010-04-13,1480
2010-04-13,1490
2010-04-13,1490
2010-04-13,1490
2010-04-13,1490
2010-04-13,1490
2010-04-13,1490
2010-04-13,1490
2010-04-13,1490
2010-04-13,1480
2010-04-13,1480
2010-04-13,1470
2010-04-13,1450
2010-04-13,1450
2010-04-13,1440
2010-04-13,1430
2010-04-13,1420
2010-04-13,1420
2010-04-13,1410
2010-04-13,1400
2010-04-13,1390
2010-04-13,1380
2010-04-13,1370
2010-04-13,1370
2010-04-13,1360
2010-04-13,1350
2010-04-13,1340
2010-04-13,1340
2010-04-13,1330
2010-04-13,1320
2010-04-13,1310
2010-04-13,1310
2010-04-13,1300
2010-04-13,1290
2010-04-13,1280
2010-04-13,1280
2010-04-13,1270
2010-04-13,1270
2010-04-13,1260
2010-04-13,1250
2010-04-13,1250
2010-04-13,1240
2010-04-13,1230
2010-04-13,1230
2010-04-13,1220
2010-04-13,1210
2010-04-13,1210
2010-04-13,1200
2010-04-13,1190
2010-04-13,1190
2010-04-13,1180
2010-04-13,1180
2010-04-13,1170
2010-04-13,1170
2010-04-13,1160
2010-04-13,1150
2010-04-13,1150
2010-04-13,1140
2010-04-13,1140
2010-04-13,1140
2010-04-13,1140
2010-04-13,1130
2010-04-13,1130
2010-04-13,1120
2010-04-13,1120
2010-04-13,1110
2010-04-13,1110
2010-04-13,1100
2010-04-13,1100
2010-04-13,1090
2010-04-13,1090
2010-04-13,1080
2010-04-13,1080
2010-04-14,1080
2010-04-14,1070
2010-04-14,1070
2010-04-14,1070
2010-04-14,1060
2010-04-14,1060
2010-04-14,1060
2010-04-14,1060
2010-04-14,1060
2010-04-14,1050
2010-04-14,1050
2010-04-14,1050
2010-04-14,1050
2010-04-14,1040
2010-04-14,1040
2010-04-14,1040
2010-04-14,1040
2010-04-14,1030
2010-04-14,1030
2010-04-14,1030
2010-04-14,1030
2010-04-14,1030
2010-04-14,1020
2010-04-14,1020
2010-04-14,1020
2010-04-14,1020
2010-04-14,1020
2010-04-14,1020
2010-04-14,1020
2010-04-14,1020
2010-04-14,1010
2010-04-14,1010
2010-04-14,1010
2010-04-14,1010
2010-04-14,1010
2010-04-14,1010
2010-04-14,1010
2010-04-14,1010
2010-04-14,1010
2010-04-14,1010
2010-04-14,1010
